dt_inp,tot_recv,md,prime,tentv_ppm,ppaid
1000257613,182784,2563,2116,814,2739
1000246109,137122,19933,1550,908,9219
1000228543,101055,7831,4567,784,13115
1001610734,184998,3103,4631,997,5831
1001604492,159212,8139,9948,777,5655
1001598220,113334,18184,8724,870,3466
1001598410,128823,19386,6387,938,14730
1001597065,104150,9197,8110,932,7867
1000291366,187947,13206,1855,890,6406
1000285668,178074,15371,7250,878,10626
1000280470,167713,4094,9405,913,3848
1000258308,105009,20000,6468,740,3612
1000245572,177327,5858,1892,851,13522
1000237387,168280,15566,9122,939,10494
1000228541,176845,4986,4760,713,1901
1001610730,174531,4623,8094,978,6458
1001610424,131486,9709,1385,731,11568
1001602930,135888,11122,1948,867,4494
1001598218,133790,11606,7941,792,4978
1001598406,117618,6154,1545,974,13010
1001597063,127348,17293,1715,886,2922
1000291672,191303,7838,7874,720,10725
1000285486,173305,7292,5482,883,9527
1000280468,170880,10718,2041,953,10481
1000258305,144378,19056,4392,785,10637
1000245569,174439,14916,5646,969,7131
1000228538,150924,12803,7691,962,6188
1001613462,112521,13413,2781,864,4893
1001602922,176559,16678,8570,865,7410
1001598206,156570,8642,1295,723,13290
1001597930,125297,6288,1227,905,5488
1001597061,182692,18863,4596,905,5248
1000291639,103671,6620,3532,930,3338
1000285483,135291,9167,4600,857,14270
1000280466,178822,13170,4049,816,13446
1000258302,192019,6288,7796,941,12694
1000246106,185818,16333,1379,714,11194
1000228535,112381,5040,9875,999,10408
1001612482,194852,9509,3272,836,1454
1001601892,141844,3862,8669,837,6380
1001602916,171422,8580,1692,746,7590
1001598204,121813,12828,4528,857,3903
1001597928,123810,2918,3862,973,6268
1001597059,135327,19322,1702,725,2220
1000291349,132641,2368,5530,991,14409
1000285480,180918,8207,1651,929,8497
1000280464,160568,5322,2159,970,5100
1000246104,167459,3236,5503,786,1504
1000235922,134007,17669,4041,732,4609
1001610888,132514,14732,1638,718,3367
1001609918,166032,9183,1729,918,1890
1001604482,112247,13115,1633,828,12704
1001602910,196248,13723,6501,777,8238
1001598202,101036,6411,3930,976,9652
1001597926,195032,2583,8112,812,13603
1001597057,196969,5552,1718,857,3137
1000291634,122147,4281,9294,936,10129
1000285660,171735,6887,4641,818,12671
1000246102,144242,11918,1407,854,5370
1001613448,162780,19144,7827,989,10559
1001612466,146835,6324,9958,757,6275
1001598200,144758,8608,4491,801,13765
1001598402,183201,12584,5172,943,4658
1001597055,165510,10623,1729,759,7755
1000285658,152023,10753,7727,979,4799
1000258612,101936,16804,8931,835,12847
1000246574,183922,14556,7214,749,13359
1000238605,126899,5725,5797,897,13204
1001613446,133334,5230,3183,703,1918
1001601722,113303,12511,5414,771,10679
1001598620,143423,12944,7528,738,10226
1001597924,153517,14511,9556,915,6732
1001597053,109133,8824,4708,765,9175
1000285653,111089,19503,4828,772,2302
1000245566,132245,19653,4787,794,7165
1000238603,192274,8741,9082,852,3090
1000237381,186229,12973,2039,713,4564
1001613428,119443,11293,7650,715,7456
1001609914,186528,12715,4875,906,10156
1001601888,107426,9977,6931,866,13626
1001598198,132120,4774,5813,843,12914
1001597922,174676,15563,8660,903,6149
1001597051,147414,17908,3572,924,5749
1000285474,106850,14923,3361,974,5530
1000258291,174437,11393,5569,816,3881
1000245563,185328,9079,8472,840,6503
1001612458,191904,15566,6596,722,2557
1001603458,194944,15821,8455,854,8163
1001598618,179034,7545,4585,935,3192
1001597424,140668,4159,5501,756,6892
1001597049,192009,14969,7393,839,2543
1000285651,192761,4058,8724,991,5695
1000258287,194746,7614,7492,769,12187
1000246097,162450,2824,9989,999,8284
1000237377,191171,4322,3729,976,2379
1001613410,158557,3009,1354,839,4343
1001601505,193809,19965,2649,976,10143
1001598190,150618,2638,1292,989,1201
1001597422,172139,16975,3474,934,8181
1001596064,150463,11316,8427,742,12522
1000285643,112369,2323,3440,979,3828
1000246083,122981,5765,9872,939,7389
1001613408,163172,10237,8135,819,11010
1001612452,174333,7035,4880,936,6640
1001601884,166913,15382,6561,839,6681
1001603456,122237,5150,9842,904,2916
1001601503,139550,2769,7279,750,9857
1001598188,161307,12548,4381,945,3551
1001597420,196314,3108,3460,908,10434
1001597045,110022,14132,9758,825,11674
1000285641,137682,10900,2446,749,9833
1000258284,160790,15933,4047,999,1450
1000226590,171580,15182,1352,738,4037
1001613404,158127,8176,7424,987,8508
1001603452,180295,15530,1159,915,11012
1001602038,168407,10497,4499,872,12324
1001598613,196685,9975,1600,946,4377
1001597418,156879,12663,6345,760,9346
1001596058,162945,12565,9394,791,2033
1000285635,177416,17032,6813,825,9508
1000226588,161977,7467,2512,732,13383
1001613402,127154,7954,6208,704,3283
1001612448,121763,3397,5121,713,5033
1001598174,187167,10062,6732,705,12753
1001597416,176973,10315,6433,727,13708
1001596056,155224,16942,9339,881,5931
1001248417,151084,4777,9172,932,1401
1000285630,159331,9085,1943,900,2851
1000226415,157760,15397,7685,989,12065
1001610856,142416,17397,4688,918,7085
1001610410,103005,6703,2701,709,5069
1001601716,120688,18856,8751,847,7622
1001602032,137335,11895,6787,718,6954
1001598172,152183,8983,5088,995,2847
1001597342,186216,13548,7530,765,10687
1001597041,109723,13690,1670,722,12262
1000285458,199055,11426,4014,866,6250
1000203423,122706,6877,5411,843,14709
1001610854,162180,14464,1248,719,2416
1001601714,154232,2698,5084,868,7204
1001598170,116061,13910,2819,857,7014
1001597340,149580,17266,2559,984,4607
1001597039,158178,7352,5221,786,1513
1000285454,151287,19059,6030,752,1705
1000232248,106421,10851,8805,734,14076
1000203421,138679,4742,2370,909,11039
1001612966,191511,16794,4207,995,13347
1001610406,105344,8055,8475,950,11907
1001604470,124481,7406,2166,965,6960
1001601712,197626,6815,8469,934,1263
1001602026,187180,2232,3449,723,6521
1001598168,153794,16487,3065,757,13954
1001597414,128049,6516,1121,749,14944
1001596052,182645,4892,5522,764,5817
1001248909,146413,12841,5630,954,6672
1000286470,122634,17869,2031,958,13552
1000226417,116712,6156,8837,730,14281
1001612952,117735,11950,9168,727,2568
1001612440,111260,3827,4074,814,8205
1001601690,100997,3953,5884,981,11644
1001598158,127122,8202,5835,943,6504
1001597412,149901,14020,7213,969,8764
1001596048,141883,9092,2125,868,4343
1000285494,113529,8600,2025,863,4023
1001609910,154618,6220,6810,804,1580
1001604466,157021,2967,5100,719,6590
1001598156,192784,7886,4675,880,4194
1001597410,190726,7620,3393,944,3409
1001596046,128509,10196,2847,963,11777
1001248903,188032,11231,3168,895,12032
1000285665,143048,3528,8944,889,4369
1001601485,168523,10244,7164,708,11531
1001598152,115688,3364,4197,701,14358
1001597406,121941,8730,3842,784,2953
1001596044,133230,8831,7628,900,9627
1001248402,185153,3776,2596,994,12593
1000285662,170815,13456,1575,720,10792
1001612946,137992,18881,5725,887,8834
1001612434,190842,4313,7289,785,10894
1001601480,101825,17514,6934,724,14178
1001598150,167687,4615,5147,843,2929
1001597338,130276,7175,6187,741,8864
1001596042,161931,4309,7980,951,12826
1000285655,136736,7658,7969,908,6682
1000258632,109608,18570,8405,949,2693
1000253982,176745,16374,7218,945,11855
1000232232,123287,14741,9659,815,7268
1000203411,101601,8448,7050,898,12396
1001610850,158675,12285,8104,757,9836
1001601476,140002,9725,5545,939,3950
1001598148,102211,16352,7454,968,8735
1001597404,123686,4345,7227,970,8220
1001596038,147076,2161,6450,772,14867
1001248923,166253,18389,6401,978,4802
1000285648,105033,10528,5480,718,10702
1000258629,119354,14170,5407,722,5149
1000232041,100326,9071,8861,824,11782
1001612430,145872,11887,5907,936,7313
1001601474,104859,19414,8157,831,1710
1001598146,163707,2700,4137,911,4996
1001597402,177290,18166,2577,985,4453
1001596036,172542,10305,6621,897,10869
1001248921,157406,2209,1430,704,7586
1000285646,100803,8136,6078,940,6035
1000258626,114551,10119,7903,850,4031
1000203407,155375,5285,5847,946,4511
1001612942,141515,16919,7459,881,10393
1001601472,129065,13716,1568,813,11109
1001598144,176586,19844,4491,870,6759
1001597336,196703,6115,9157,771,10941
1001596034,147282,7713,7190,839,3785
1000285638,172587,14204,6809,769,7617
1000258623,118267,19385,1544,814,10339
1000253974,172536,17279,1286,741,6833
1000203405,179612,9981,2176,762,10807
1001612940,160235,5581,4941,749,10509
1001601470,136227,7547,5350,935,14259
1001598607,159167,11893,5131,782,10732
1001596396,175121,3019,3171,772,9787
1001596030,165414,9442,1793,741,4340
1000285632,135833,3121,6240,958,12123
1000258620,122941,2979,1516,897,4282
1001604454,170673,18272,9685,780,11495
1001601677,120493,13754,8343,773,2460
1001601468,133266,18121,3712,894,8661
1001598142,162876,19189,1542,883,3947
1001596392,178130,17415,7043,764,8512
1001597031,158722,12311,3422,941,13978
1000285625,189087,16591,7356,855,14621
1000258617,178836,13463,2532,953,6926
1000253970,171626,17835,7637,763,6502
1000223974,144446,6624,2505,966,11914
1000203401,144777,13584,7678,827,14403
1001612422,122578,19597,9979,870,12238
1001601466,150607,4730,4378,712,13520
1001598605,106300,10614,7115,780,8392
1001596382,125853,10603,2319,758,6154
1001597029,152630,13569,5060,726,5847
1000285462,107877,7448,7577,925,3346
1000258614,115318,2638,7553,778,5241
1000232214,166828,19155,4716,838,7485
1000203399,113485,12098,9439,887,4023
1001612934,135117,13808,1917,975,5287
1001601464,174727,14783,6016,771,10094
1001598138,137519,3512,5852,749,5196
1001596380,101766,11553,2784,905,7541
1001597027,187244,7590,6733,994,2526
1001248906,103374,7902,5858,839,3460
1000285425,126572,6289,2069,877,1659
1000232212,159060,12114,3697,793,8598
1001612932,107526,6231,4539,883,8873
1001610656,175431,8568,2269,815,12584
1001601878,146188,5849,7238,725,10472
1001601462,121170,12043,4727,878,13302
1001598136,199570,8759,8470,893,6989
1001596372,171914,2522,2828,886,8269
1001596028,190547,6594,8692,799,7616
1000285603,160593,10307,7259,764,2275
1000258604,177101,9755,4867,968,8319
1000223968,193005,9972,5056,897,1784
1001601460,187239,16526,1270,941,10464
1001598134,187443,7254,8485,703,7428
1001596368,130596,8960,3396,787,9435
1001597025,129215,15877,7783,813,14579
1000285422,139908,8661,8269,742,10866
1000257601,115108,18470,6256,954,4492
1000255658,126870,5482,6868,719,7474
1000228448,128632,18921,4219,945,6288
1000223966,163500,15277,2810,713,8007
1001601862,124693,6171,8331,857,3840
1001601458,199899,5895,9046,885,1683
1001598128,161904,14589,5774,955,6381
1001597315,102745,17438,1395,738,2715
1001597023,146752,10678,1597,931,13356
1000284600,108196,17053,5554,841,8785
1000257598,136409,12355,7327,947,4331
1000244784,112089,11997,1347,866,10226
1000223964,118448,4807,3284,933,2638
1001612926,114816,12079,6694,876,11674
1001610652,182535,6643,1625,918,12764
1001601456,134399,14711,6056,937,1655
1001598126,173600,18085,4270,777,3761
1001596366,122414,19333,8318,725,6271
1001596025,162125,17808,3158,718,1403
1000284593,164738,15059,6604,962,4098
1000257595,127953,9314,2184,769,13028
1000256330,141879,4114,9441,838,11219
1000253987,108937,10132,4196,756,9656
1000228629,142588,6949,2356,850,4436
1000223976,147425,16281,4395,824,7271
1001610650,106255,10802,2260,741,1389
1001601992,114531,6906,5885,866,11887
1001598120,171227,2042,7026,826,3008
1001597313,148613,9889,8857,858,2037
1001597021,121138,3780,8224,857,5363
1001242913,167896,10026,3863,976,11312
1000284590,187282,4140,4682,754,8728
1000232230,108823,17958,5086,709,1284
1000228627,167573,17528,1308,873,7484
1001601850,132834,16522,1118,788,8663
1001601988,134341,9003,4526,880,13850
1001598116,123475,13612,1416,797,14537
1001596364,137555,19415,4986,952,9817
1001596007,107844,18579,7542,702,11671
1001242406,179295,3522,8848,928,7366
1000285415,146003,6470,6104,873,13068
1000232227,125183,2015,9692,803,9013
1000228625,161245,5032,9905,821,5525
1001612918,175634,12420,4336,987,4112
1001601838,193788,8853,8880,838,13410
1001601986,175669,14539,5894,847,5397
1001598114,187121,5663,7641,899,5541
1001597311,128029,15162,6980,995,1319
1001597009,199802,17236,2363,838,8855
1001242910,192539,7605,1339,720,14892
1000285413,186765,4455,5037,722,13727
1000257588,145150,15543,7938,853,4793
1001601826,199828,15601,7414,888,6391
1001603422,104060,7631,4222,878,5907
1001601976,149257,2887,4956,714,13599
1001598110,193620,2850,4228,992,7085
1001597309,187497,18711,1981,939,3729
1001597007,195418,16088,5936,770,1993
1000285401,177014,5862,9909,764,9709
1000253963,197465,4633,5731,756,2839
1000228621,155838,7683,3126,943,5112
1001610644,164221,10223,8700,818,12629
1001598603,193724,3236,3892,984,2820
1001597307,166583,4170,7537,722,14455
1001597005,195030,15020,3604,848,8130
1001242928,102783,12204,6758,863,12609
1000285417,106292,4639,8716,912,10385
1000228619,152111,8236,2456,997,8858
1000163152,187629,8287,1515,786,1213
1001601820,172728,19887,4664,898,7849
1001603418,177113,14380,4446,892,13294
1001601974,151611,6919,2844,790,11502
1001598108,160378,8171,5030,822,3308
1001597305,131467,6848,7770,937,11424
1001596005,179816,17652,2257,924,7083
1001242418,183339,16384,7656,858,6707
1000284597,178192,7674,2927,725,12961
1000258196,105722,13848,4237,752,10319
1000253954,110853,16468,5655,822,13937
1000228617,167513,6704,7092,873,7649
1001612908,160704,9487,5010,764,3841
1001601972,193096,2600,1119,960,8647
1001598601,175381,7940,2637,733,4902
1001596362,162793,12909,7932,899,14235
1001597003,146170,7196,5203,819,13269
1000284587,155141,8923,6927,717,4437
1000258193,168014,2336,5282,888,10720
1000228615,170308,17688,6932,941,8456
1000163148,170775,6368,2192,999,4574
1001601655,101465,19569,6423,881,4869
1001598599,173291,19266,9034,826,5200
1001596360,194842,12934,8250,747,13141
1001596001,134102,5293,2598,959,12286
1000975959,146241,2555,7612,920,8613
1000284584,166974,19788,9790,909,14630
1000257554,157574,18456,7048,979,5008
1001610636,116860,17149,8993,872,5463
1001601968,111447,10252,2637,822,5903
1001598102,151842,19636,6309,796,7451
1001597303,118766,7791,4165,936,2381
1001595999,106221,15048,7952,818,7663
1000284582,114035,2636,3779,883,4480
1000257551,112575,9494,5074,876,1575
1000253947,120919,9825,1390,865,7414
1001598589,104012,11901,5760,720,12926
1001596358,120135,10876,4512,904,3606
1001595997,194677,7165,4651,805,12244
1000975955,110905,9472,4461,867,14940
1000284580,144834,8241,9746,842,8882
1000273031,160008,10560,9165,906,7498
1001610634,198533,2906,3113,727,5385
1001601804,169349,17031,6252,710,4848
1001603410,166996,17622,3910,945,10480
1001598585,105700,10463,3067,874,12036
1001597301,175698,2947,9334,850,6699
1001595989,130570,7646,9789,975,10326
1000288242,189612,15718,9677,924,1952
1000284578,163813,5589,6242,968,9740
1000254234,194219,18245,7847,872,9140
1001598581,180511,13064,1383,902,9782
1001597295,154785,12626,7519,804,4308
1001595987,120181,19035,6949,775,9131
1000288239,153883,17536,1127,928,11710
1000284576,134402,12681,9628,769,12951
1001603406,161222,19332,2205,972,10948
1001598096,174900,5376,5678,998,3841
1001597293,191569,8675,6247,976,14039
1001595985,159128,4537,8786,803,2816
1000975467,113128,4988,2853,912,14519
1000288246,192372,18072,3684,771,8510
1000285405,166371,15954,2797,816,2646
1000244747,162454,8662,6175,735,9034
1001612410,115070,16687,5410,920,6840
1001598579,127375,3458,8853,902,4171
1001597247,142119,9036,8545,857,8695
1001596997,184138,8953,4735,793,10196
1000287270,185164,8680,1767,710,7722
1000284574,104762,19217,4644,874,8432
1001601792,101399,13076,4572,930,2973
1001603402,100108,9608,8624,909,8367
1001601938,135762,5895,1785,891,9611
1001598092,102447,18214,1215,923,5808
1001597245,141913,14175,2019,858,3243
1001596995,155302,18052,5360,982,2103
1000287268,146235,3387,5992,727,5626
1001601790,116775,12636,5624,878,4100
1001598577,129747,14368,8275,713,7354
1001597243,146984,18325,9510,980,10689
1001596993,180089,16468,6470,767,3073
1000288237,162023,19082,2031,851,1945
1000240708,160873,14342,6212,744,10448
1001610626,118383,18731,7650,729,5765
1001602944,113918,9092,8059,908,12640
1001601930,177447,12532,6386,716,8512
1001598090,113761,10317,8729,779,2326
1001597241,119625,6921,2907,968,11053
1001596991,129299,6505,6214,958,11237
1000288234,146616,19336,8096,744,13423
1001604440,166996,16346,5868,981,4407
1001602942,183082,10981,5692,782,9153
1001601928,143501,8492,7620,849,14979
1001598575,121040,11299,7945,914,10381
1001597239,124454,18639,9669,765,12546
1001596989,161061,19493,2624,831,5718
1000288231,186832,10933,3115,750,3562
1001601788,169247,3813,6987,980,14153
1001601926,167411,6837,3630,911,12109
1001598573,156210,14106,2983,965,14079
1001597237,189637,6092,8266,842,1540
1001596987,120510,14933,4994,799,13368
1000287258,111669,11585,8429,820,14885
1001610622,165684,7181,5514,995,7176
1001602938,172526,12718,3241,781,14349
1001601924,117317,11283,9480,723,12587
1001598088,163242,3915,3746,700,11924
1001597235,122082,13828,7492,959,1895
1001596985,187581,3845,4552,765,12178
1000287231,129698,17615,5564,857,7926
1001604436,173644,15141,2077,837,6572
1001601922,133142,14407,9740,959,1873
1001598084,135401,4817,9720,937,14609
1001596316,169289,4359,5014,805,5453
1001596981,170285,15380,5090,886,10497
1000288130,118077,10970,5379,939,1349
1001604434,113060,14027,5728,821,14733
1001602934,195167,11358,1844,956,14397
1001601426,192507,2008,1070,806,12196
1001598082,124281,18140,5370,877,12758
