dt,tclass,month_1,month_2,month_3,month_4,month_5,month_6
1001604926,D3,247,247,247,247,247,247
1001604926,A1,247,247,247,247,247,247
1001604926,A2,247,247,247,247,247,247
1001604926,A3,247,247,247,247,247,247
1000533938,R2SP,495,495,495,495,495,495
1000533938,R2TP,495,495,495,495,495,495
1000533938,C1SP,495,495,495,495,495,495
1000533938,C1TP,495,495,495,495,495,495
1000533938,D1,495,495,495,495,495,495
1000533938,D2,495,495,495,495,495,495
1000533938,D3,495,495,495,495,495,495
1000533938,A1,495,495,495,495,495,495
1000533938,A2,495,495,495,495,495,495
1000533938,A3,495,495,495,495,495,495
1000283469,R2SP,409,409,409,409,409,409
1000283469,R2TP,409,409,409,409,409,409
1000283469,C1SP,409,409,409,409,409,409
1000283469,C1TP,409,409,409,409,409,409
1000283469,D1,409,409,409,409,409,409
1000283469,D2,409,409,409,409,409,409
1000283469,D3,409,409,409,409,409,409
1000283469,A1,409,409,409,409,409,409
1000283469,A2,409,409,409,409,409,409
1000283469,A3,409,409,409,409,409,409
1000280605,R2SP,105,105,105,105,105,105
1000280605,R2TP,105,105,105,105,105,105
1000280605,C1SP,105,105,105,105,105,105
1000280605,C1TP,105,105,105,105,105,105
1000280605,D1,105,105,105,105,105,105
1000280605,D2,105,105,105,105,105,105
1000280605,D3,105,105,105,105,105,105
1000280605,A1,105,105,105,105,105,105
1000280605,A2,105,105,105,105,105,105
1000280605,A3,105,105,105,105,105,105
1000262456,R2SP,491,491,491,491,491,491
1000262456,R2TP,491,491,491,491,491,491
1000262456,C1SP,491,491,491,491,491,491
1000262456,C1TP,491,491,491,491,491,491
1000262456,D1,491,491,491,491,491,491
1000262456,D2,491,491,491,491,491,491
1000262456,D3,491,491,491,491,491,491
1000262456,A1,491,491,491,491,491,491
1000262456,A2,491,491,491,491,491,491
1000262456,A3,491,491,491,491,491,491
1001610846,R2SP,394,394,394,394,394,394
1001610846,R2TP,394,394,394,394,394,394
1001610846,C1SP,394,394,394,394,394,394
1001610846,C1TP,394,394,394,394,394,394
1001610846,D1,394,394,394,394,394,394
1001610846,D2,394,394,394,394,394,394
1001610846,D3,394,394,394,394,394,394
1001610846,A1,394,394,394,394,394,394
1001610846,A2,394,394,394,394,394,394
1001610846,A3,394,394,394,394,394,394
1001605061,R2SP,242,242,242,242,242,242
1001605061,R2TP,242,242,242,242,242,242
1001605061,C1SP,242,242,242,242,242,242
1001605061,C1TP,242,242,242,242,242,242
1001605061,D1,242,242,242,242,242,242
1001605061,D2,242,242,242,242,242,242
1001605061,D3,242,242,242,242,242,242
1001605061,A1,242,242,242,242,242,242
1001605061,A2,242,242,242,242,242,242
1001605061,A3,242,242,242,242,242,242
1000533936,R2SP,416,416,416,416,416,416
1000533936,R2TP,416,416,416,416,416,416
1000533936,C1SP,416,416,416,416,416,416
1000533936,C1TP,416,416,416,416,416,416
1000533936,D1,416,416,416,416,416,416
1000533936,D2,416,416,416,416,416,416
1000533936,D3,416,416,416,416,416,416
1000533936,A1,416,416,416,416,416,416
1000533936,A2,416,416,416,416,416,416
1000533936,A3,416,416,416,416,416,416
1000283456,R2SP,224,224,224,224,224,224
1000283456,R2TP,224,224,224,224,224,224
1000283456,C1SP,224,224,224,224,224,224
1000283456,C1TP,224,224,224,224,224,224
1000283456,D1,224,224,224,224,224,224
1000283456,D2,224,224,224,224,224,224
1000283456,D3,224,224,224,224,224,224
1000283456,A1,224,224,224,224,224,224
1000283456,A2,224,224,224,224,224,224
1000283456,A3,224,224,224,224,224,224
1000279602,R2SP,483,483,483,483,483,483
1000279602,R2TP,483,483,483,483,483,483
1000279602,C1SP,483,483,483,483,483,483
1000279602,C1TP,483,483,483,483,483,483
1000279602,D1,483,483,483,483,483,483
1000279602,D2,483,483,483,483,483,483
1000279602,D3,483,483,483,483,483,483
1000279602,A1,483,483,483,483,483,483
1000279602,A2,483,483,483,483,483,483
1000279602,A3,483,483,483,483,483,483
1000262743,R2SP,176,176,176,176,176,176
1000262743,R2TP,176,176,176,176,176,176
1000262743,C1SP,176,176,176,176,176,176
1000262743,C1TP,176,176,176,176,176,176
1000262743,D1,176,176,176,176,176,176
1000262743,D2,176,176,176,176,176,176
1000262743,D3,176,176,176,176,176,176
1000262743,A1,176,176,176,176,176,176
1000262743,A2,176,176,176,176,176,176
1000262743,A3,176,176,176,176,176,176
1000245118,R2SP,496,496,496,496,496,496
1000245118,R2TP,496,496,496,496,496,496
1000245118,C1SP,496,496,496,496,496,496
1000245118,C1TP,496,496,496,496,496,496
1000245118,D1,496,496,496,496,496,496
1000245118,D2,496,496,496,496,496,496
1000245118,D3,496,496,496,496,496,496
1000245118,A1,496,496,496,496,496,496
1000245118,A2,496,496,496,496,496,496
1000245118,A3,496,496,496,496,496,496
1000181608,R2SP,227,227,227,227,227,227
1000181608,R2TP,227,227,227,227,227,227
1000181608,C1SP,227,227,227,227,227,227
1000181608,C1TP,227,227,227,227,227,227
1000181608,D1,227,227,227,227,227,227
1000181608,D2,227,227,227,227,227,227
1000181608,D3,227,227,227,227,227,227
1000181608,A1,227,227,227,227,227,227
1000181608,A2,227,227,227,227,227,227
1000181608,A3,227,227,227,227,227,227
1001612558,R2SP,281,281,281,281,281,281
1001612558,R2TP,281,281,281,281,281,281
1001612558,C1SP,281,281,281,281,281,281
1001612558,C1TP,281,281,281,281,281,281
1001612558,D1,281,281,281,281,281,281
1001612558,D2,281,281,281,281,281,281
1001612558,D3,281,281,281,281,281,281
1001612558,A1,281,281,281,281,281,281
1001612558,A2,281,281,281,281,281,281
1001612558,A3,281,281,281,281,281,281
1001605059,R2SP,217,217,217,217,217,217
1001605059,R2TP,217,217,217,217,217,217
1001605059,C1SP,217,217,217,217,217,217
1001605059,C1TP,217,217,217,217,217,217
1001605059,D1,217,217,217,217,217,217
1001605059,D2,217,217,217,217,217,217
1001605059,D3,217,217,217,217,217,217
1001605059,A1,217,217,217,217,217,217
1001605059,A2,217,217,217,217,217,217
1001605059,A3,217,217,217,217,217,217
1001604520,R2SP,201,201,201,201,201,201
1001604520,R2TP,201,201,201,201,201,201
1001604520,C1SP,201,201,201,201,201,201
1001604520,C1TP,201,201,201,201,201,201
1001604520,D1,201,201,201,201,201,201
1001604520,D2,201,201,201,201,201,201
1001604520,D3,201,201,201,201,201,201
1001604520,A1,201,201,201,201,201,201
1001604520,A2,201,201,201,201,201,201
1001604520,A3,201,201,201,201,201,201
1000533934,R2SP,241,241,241,241,241,241
1000533934,R2TP,241,241,241,241,241,241
1000533934,C1SP,241,241,241,241,241,241
1000533934,C1TP,241,241,241,241,241,241
1000533934,D1,241,241,241,241,241,241
1000533934,D2,241,241,241,241,241,241
1000533934,D3,241,241,241,241,241,241
1000533934,A1,241,241,241,241,241,241
1000533934,A2,241,241,241,241,241,241
1000533934,A3,241,241,241,241,241,241
1000283454,R2SP,107,107,107,107,107,107
1000283454,R2TP,107,107,107,107,107,107
1000283454,C1SP,107,107,107,107,107,107
1000283454,C1TP,107,107,107,107,107,107
1000283454,D1,107,107,107,107,107,107
1000283454,D2,107,107,107,107,107,107
1000283454,D3,107,107,107,107,107,107
1000283454,A1,107,107,107,107,107,107
1000283454,A2,107,107,107,107,107,107
1000283454,A3,107,107,107,107,107,107
1000281941,R2SP,218,218,218,218,218,218
1000281941,R2TP,218,218,218,218,218,218
1000281941,C1SP,218,218,218,218,218,218
1000281941,C1TP,218,218,218,218,218,218
1000281941,D1,218,218,218,218,218,218
1000281941,D2,218,218,218,218,218,218
1000281941,D3,218,218,218,218,218,218
1000281941,A1,218,218,218,218,218,218
1000281941,A2,218,218,218,218,218,218
1000281941,A3,218,218,218,218,218,218
1000280119,R2SP,74,74,74,74,74,74
1000280119,R2TP,74,74,74,74,74,74
1000280119,C1SP,74,74,74,74,74,74
1000280119,C1TP,74,74,74,74,74,74
1000280119,D1,74,74,74,74,74,74
1000280119,D2,74,74,74,74,74,74
1000280119,D3,74,74,74,74,74,74
1000280119,A1,74,74,74,74,74,74
1000280119,A2,74,74,74,74,74,74
1000280119,A3,74,74,74,74,74,74
1001605057,R2SP,160,160,160,160,160,160
1001605057,R2TP,160,160,160,160,160,160
1001605057,C1SP,160,160,160,160,160,160
1001605057,C1TP,160,160,160,160,160,160
1001605057,D1,160,160,160,160,160,160
1001605057,D2,160,160,160,160,160,160
1001605057,D3,160,160,160,160,160,160
1001605057,A1,160,160,160,160,160,160
1001605057,A2,160,160,160,160,160,160
1001605057,A3,160,160,160,160,160,160
1001600910,R2SP,63,63,63,63,63,63
1001600910,R2TP,63,63,63,63,63,63
1001600910,C1SP,63,63,63,63,63,63
1001600910,C1TP,63,63,63,63,63,63
1001600910,D1,63,63,63,63,63,63
1001600910,D2,63,63,63,63,63,63
1001600910,D3,63,63,63,63,63,63
1001600910,A1,63,63,63,63,63,63
1001600910,A2,63,63,63,63,63,63
1001600910,A3,63,63,63,63,63,63
1000533932,R2SP,111,111,111,111,111,111
1000533932,R2TP,111,111,111,111,111,111
1000533932,C1SP,111,111,111,111,111,111
1000533932,C1TP,111,111,111,111,111,111
1000533932,D1,111,111,111,111,111,111
1000533932,D2,111,111,111,111,111,111
1000533932,D3,111,111,111,111,111,111
1000533932,A1,111,111,111,111,111,111
1000533932,A2,111,111,111,111,111,111
1000533932,A3,111,111,111,111,111,111
1000284128,R2SP,472,472,472,472,472,472
1000284128,R2TP,472,472,472,472,472,472
1000284128,C1SP,472,472,472,472,472,472
1000284128,C1TP,472,472,472,472,472,472
1000284128,D1,472,472,472,472,472,472
1000284128,D2,472,472,472,472,472,472
1000284128,D3,472,472,472,472,472,472
1000284128,A1,472,472,472,472,472,472
1000284128,A2,472,472,472,472,472,472
1000284128,A3,472,472,472,472,472,472
1000266453,R2SP,307,307,307,307,307,307
1000266453,R2TP,307,307,307,307,307,307
1000266453,C1SP,307,307,307,307,307,307
1000266453,C1TP,307,307,307,307,307,307
1000266453,D1,307,307,307,307,307,307
1000266453,D2,307,307,307,307,307,307
1000266453,D3,307,307,307,307,307,307
1000266453,A1,307,307,307,307,307,307
1000266453,A2,307,307,307,307,307,307
1000266453,A3,307,307,307,307,307,307
1000262778,R2SP,135,135,135,135,135,135
1000262778,R2TP,135,135,135,135,135,135
1000262778,C1SP,135,135,135,135,135,135
1000262778,C1TP,135,135,135,135,135,135
1000262778,D1,135,135,135,135,135,135
1000262778,D2,135,135,135,135,135,135
1000262778,D3,135,135,135,135,135,135
1000262778,A1,135,135,135,135,135,135
1000262778,A2,135,135,135,135,135,135
1000262778,A3,135,135,135,135,135,135
1000259886,R2SP,269,269,269,269,269,269
1000259886,R2TP,269,269,269,269,269,269
1000259886,C1SP,269,269,269,269,269,269
1000259886,C1TP,269,269,269,269,269,269
1000259886,D1,269,269,269,269,269,269
1000259886,D2,269,269,269,269,269,269
1000259886,D3,269,269,269,269,269,269
1000259886,A1,269,269,269,269,269,269
1000259886,A2,269,269,269,269,269,269
1000259886,A3,269,269,269,269,269,269
1000255451,R2SP,116,116,116,116,116,116
1000255451,R2TP,116,116,116,116,116,116
1000255451,C1SP,116,116,116,116,116,116
1000255451,C1TP,116,116,116,116,116,116
1000255451,D1,116,116,116,116,116,116
1000255451,D2,116,116,116,116,116,116
1000255451,D3,116,116,116,116,116,116
1000255451,A1,116,116,116,116,116,116
1000255451,A2,116,116,116,116,116,116
1000255451,A3,116,116,116,116,116,116
1001605055,R2SP,167,167,167,167,167,167
1001605055,R2TP,167,167,167,167,167,167
1001605055,C1SP,167,167,167,167,167,167
1001605055,C1TP,167,167,167,167,167,167
1001605055,D1,167,167,167,167,167,167
1001605055,D2,167,167,167,167,167,167
1001605055,D3,167,167,167,167,167,167
1001605055,A1,167,167,167,167,167,167
1001605055,A2,167,167,167,167,167,167
1001605055,A3,167,167,167,167,167,167
1001602010,R2SP,354,354,354,354,354,354
1001602010,R2TP,354,354,354,354,354,354
1001602010,C1SP,354,354,354,354,354,354
1001602010,C1TP,354,354,354,354,354,354
1001602010,D1,354,354,354,354,354,354
1001602010,D2,354,354,354,354,354,354
1001602010,D3,354,354,354,354,354,354
1001602010,A1,354,354,354,354,354,354
1001602010,A2,354,354,354,354,354,354
1001602010,A3,354,354,354,354,354,354
1000533930,R2SP,414,414,414,414,414,414
1000533930,R2TP,414,414,414,414,414,414
1000533930,C1SP,414,414,414,414,414,414
1000533930,C1TP,414,414,414,414,414,414
1000533930,D1,414,414,414,414,414,414
1000533930,D2,414,414,414,414,414,414
1000533930,D3,414,414,414,414,414,414
1000533930,A1,414,414,414,414,414,414
1000533930,A2,414,414,414,414,414,414
1000533930,A3,414,414,414,414,414,414
1000284124,R2SP,96,96,96,96,96,96
1000284124,R2TP,96,96,96,96,96,96
1000284124,C1SP,96,96,96,96,96,96
1000284124,C1TP,96,96,96,96,96,96
1000284124,D1,96,96,96,96,96,96
1000284124,D2,96,96,96,96,96,96
1000284124,D3,96,96,96,96,96,96
1000284124,A1,96,96,96,96,96,96
1000284124,A2,96,96,96,96,96,96
1000284124,A3,96,96,96,96,96,96
1000281939,R2SP,294,294,294,294,294,294
1000281939,R2TP,294,294,294,294,294,294
1000281939,C1SP,294,294,294,294,294,294
1000281939,C1TP,294,294,294,294,294,294
1000281939,D1,294,294,294,294,294,294
1000281939,D2,294,294,294,294,294,294
1000281939,D3,294,294,294,294,294,294
1000281939,A1,294,294,294,294,294,294
1000281939,A2,294,294,294,294,294,294
1000281939,A3,294,294,294,294,294,294
1000265862,R2SP,467,467,467,467,467,467
1000265862,R2TP,467,467,467,467,467,467
1000265862,C1SP,467,467,467,467,467,467
1000265862,C1TP,467,467,467,467,467,467
1000265862,D1,467,467,467,467,467,467
1000265862,D2,467,467,467,467,467,467
1000265862,D3,467,467,467,467,467,467
1000265862,A1,467,467,467,467,467,467
1000265862,A2,467,467,467,467,467,467
1000265862,A3,467,467,467,467,467,467
1000262766,R2SP,220,220,220,220,220,220
1000262766,R2TP,220,220,220,220,220,220
1000262766,C1SP,220,220,220,220,220,220
1000262766,C1TP,220,220,220,220,220,220
1000262766,D1,220,220,220,220,220,220
1000262766,D2,220,220,220,220,220,220
1000262766,D3,220,220,220,220,220,220
1000262766,A1,220,220,220,220,220,220
1000262766,A2,220,220,220,220,220,220
1000262766,A3,220,220,220,220,220,220
1001610836,R2SP,444,444,444,444,444,444
1001610836,R2TP,444,444,444,444,444,444
1001610836,C1SP,444,444,444,444,444,444
1001610836,C1TP,444,444,444,444,444,444
1001610836,D1,444,444,444,444,444,444
1001610836,D2,444,444,444,444,444,444
1001610836,D3,444,444,444,444,444,444
1001610836,A1,444,444,444,444,444,444
1001610836,A2,444,444,444,444,444,444
1001610836,A3,444,444,444,444,444,444
1001605053,R2SP,132,132,132,132,132,132
1001605053,R2TP,132,132,132,132,132,132
1001605053,C1SP,132,132,132,132,132,132
1001605053,C1TP,132,132,132,132,132,132
1001605053,D1,132,132,132,132,132,132
1001605053,D2,132,132,132,132,132,132
1001605053,D3,132,132,132,132,132,132
1001605053,A1,132,132,132,132,132,132
1001605053,A2,132,132,132,132,132,132
1001605053,A3,132,132,132,132,132,132
1000534936,R2SP,377,377,377,377,377,377
1000534936,R2TP,377,377,377,377,377,377
1000534936,C1SP,377,377,377,377,377,377
1000534936,C1TP,377,377,377,377,377,377
1000534936,D1,377,377,377,377,377,377
1000534936,D2,377,377,377,377,377,377
1000534936,D3,377,377,377,377,377,377
1000534936,A1,377,377,377,377,377,377
1000534936,A2,377,377,377,377,377,377
1000534936,A3,377,377,377,377,377,377
1000283452,R2SP,195,195,195,195,195,195
1000283452,R2TP,195,195,195,195,195,195
1000283452,C1SP,195,195,195,195,195,195
1000283452,C1TP,195,195,195,195,195,195
1000283452,D1,195,195,195,195,195,195
1000283452,D2,195,195,195,195,195,195
1000283452,D3,195,195,195,195,195,195
1000283452,A1,195,195,195,195,195,195
1000283452,A2,195,195,195,195,195,195
1000283452,A3,195,195,195,195,195,195
1000281937,R2SP,210,210,210,210,210,210
1000281937,R2TP,210,210,210,210,210,210
1000281937,C1SP,210,210,210,210,210,210
1000281937,C1TP,210,210,210,210,210,210
1000281937,D1,210,210,210,210,210,210
1000281937,D2,210,210,210,210,210,210
1000281937,D3,210,210,210,210,210,210
1000281937,A1,210,210,210,210,210,210
1000281937,A2,210,210,210,210,210,210
1000281937,A3,210,210,210,210,210,210
1000265859,R2SP,405,405,405,405,405,405
1000265859,R2TP,405,405,405,405,405,405
1000265859,C1SP,405,405,405,405,405,405
1000265859,C1TP,405,405,405,405,405,405
1000265859,D1,405,405,405,405,405,405
1000265859,D2,405,405,405,405,405,405
1000265859,D3,405,405,405,405,405,405
1000265859,A1,405,405,405,405,405,405
1000265859,A2,405,405,405,405,405,405
1000265859,A3,405,405,405,405,405,405
1000262759,R2SP,456,456,456,456,456,456
1000262759,R2TP,456,456,456,456,456,456
1000262759,C1SP,456,456,456,456,456,456
1000262759,C1TP,456,456,456,456,456,456
1000262759,D1,456,456,456,456,456,456
1000262759,D2,456,456,456,456,456,456
1000262759,D3,456,456,456,456,456,456
1000262759,A1,456,456,456,456,456,456
1000262759,A2,456,456,456,456,456,456
1000262759,A3,456,456,456,456,456,456
1000259878,R2SP,360,360,360,360,360,360
1000259878,R2TP,360,360,360,360,360,360
1000259878,C1SP,360,360,360,360,360,360
1000259878,C1TP,360,360,360,360,360,360
1000259878,D1,360,360,360,360,360,360
1000259878,D2,360,360,360,360,360,360
1000259878,D3,360,360,360,360,360,360
1000259878,A1,360,360,360,360,360,360
1000259878,A2,360,360,360,360,360,360
1000259878,A3,360,360,360,360,360,360
1000258438,R2SP,293,293,293,293,293,293
1000258438,R2TP,293,293,293,293,293,293
1000258438,C1SP,293,293,293,293,293,293
1000258438,C1TP,293,293,293,293,293,293
1000258438,D1,293,293,293,293,293,293
1000258438,D2,293,293,293,293,293,293
1000258438,D3,293,293,293,293,293,293
1000258438,A1,293,293,293,293,293,293
1000258438,A2,293,293,293,293,293,293
1000258438,A3,293,293,293,293,293,293
1000255437,R2SP,488,488,488,488,488,488
1000255437,R2TP,488,488,488,488,488,488
1000255437,C1SP,488,488,488,488,488,488
1000255437,C1TP,488,488,488,488,488,488
1000255437,D1,488,488,488,488,488,488
1000255437,D2,488,488,488,488,488,488
1000255437,D3,488,488,488,488,488,488
1000255437,A1,488,488,488,488,488,488
1000255437,A2,488,488,488,488,488,488
1000255437,A3,488,488,488,488,488,488
1000245122,R2SP,210,210,210,210,210,210
1000245122,R2TP,210,210,210,210,210,210
1000245122,C1SP,210,210,210,210,210,210
1000245122,C1TP,210,210,210,210,210,210
1000245122,D1,210,210,210,210,210,210
1000245122,D2,210,210,210,210,210,210
1000245122,D3,210,210,210,210,210,210
1000245122,A1,210,210,210,210,210,210
1000245122,A2,210,210,210,210,210,210
1000245122,A3,210,210,210,210,210,210
1001605051,R2SP,62,62,62,62,62,62
1001605051,R2TP,62,62,62,62,62,62
1001605051,C1SP,62,62,62,62,62,62
1001605051,C1TP,62,62,62,62,62,62
1001605051,D1,62,62,62,62,62,62
1001605051,D2,62,62,62,62,62,62
1001605051,D3,62,62,62,62,62,62
1001605051,A1,62,62,62,62,62,62
1001605051,A2,62,62,62,62,62,62
1001605051,A3,62,62,62,62,62,62
1000533928,R2SP,235,235,235,235,235,235
1000533928,R2TP,235,235,235,235,235,235
1000533928,C1SP,235,235,235,235,235,235
1000533928,C1TP,235,235,235,235,235,235
1000533928,D1,235,235,235,235,235,235
1000533928,D2,235,235,235,235,235,235
1000533928,D3,235,235,235,235,235,235
1000533928,A1,235,235,235,235,235,235
1000533928,A2,235,235,235,235,235,235
1000533928,A3,235,235,235,235,235,235
1000284120,R2SP,337,337,337,337,337,337
1000284120,R2TP,337,337,337,337,337,337
1000284120,C1SP,337,337,337,337,337,337
1000284120,C1TP,337,337,337,337,337,337
1000284120,D1,337,337,337,337,337,337
1000284120,D2,337,337,337,337,337,337
1000284120,D3,337,337,337,337,337,337
1000284120,A1,337,337,337,337,337,337
1000284120,A2,337,337,337,337,337,337
1000284120,A3,337,337,337,337,337,337
1000281933,R2SP,85,85,85,85,85,85
1000281933,R2TP,85,85,85,85,85,85
1000281933,C1SP,85,85,85,85,85,85
1000281933,C1TP,85,85,85,85,85,85
1000281933,D1,85,85,85,85,85,85
1000281933,D2,85,85,85,85,85,85
1000281933,D3,85,85,85,85,85,85
1000281933,A1,85,85,85,85,85,85
1000281933,A2,85,85,85,85,85,85
1000281933,A3,85,85,85,85,85,85
1000280077,R2SP,405,405,405,405,405,405
1000280077,R2TP,405,405,405,405,405,405
1000280077,C1SP,405,405,405,405,405,405
1000280077,C1TP,405,405,405,405,405,405
1000280077,D1,405,405,405,405,405,405
1000280077,D2,405,405,405,405,405,405
1000280077,D3,405,405,405,405,405,405
1000280077,A1,405,405,405,405,405,405
1000280077,A2,405,405,405,405,405,405
1000280077,A3,405,405,405,405,405,405
1000273793,R2SP,53,53,53,53,53,53
1000273793,R2TP,53,53,53,53,53,53
1000273793,C1SP,53,53,53,53,53,53
1000273793,C1TP,53,53,53,53,53,53
1000273793,D1,53,53,53,53,53,53
1000273793,D2,53,53,53,53,53,53
1000273793,D3,53,53,53,53,53,53
1000273793,A1,53,53,53,53,53,53
1000273793,A2,53,53,53,53,53,53
1000273793,A3,53,53,53,53,53,53
